_date,_patients,_facility,_hour,_temp,_aqi,_rain,_holiday,_revisit,_lagged,_doctors,_counters,_beds_occ
2023-06-19,14,Dermatology,5,26.05,82,6.56,0,0,12,,,
2023-06-19,23,General Medicine,4,22.77,244,0.0,0,0,22,,,
2023-06-19,12,General Medicine,3,28.34,198,14.32,0,0,15,,,
2023-06-19,18,Neurology,2,11.3,328,11.34,0,0,22,,,
2023-06-19,7,Orthopedics,1,32.28,139,0.0,0,0,2,,,
2023-06-19,12,Dermatology,0,21.1,188,4.12,0,1,12,,,
2023-06-19,43,Pediatrics,10,16.26,315,8.76,0,0,46,,,
2023-06-20,23,ENT,14,41.34,398,11.37,0,0,19,,,
2023-06-20,20,ENT,15,11.19,300,0.0,0,0,24,,,
2023-06-20,10,Orthopedics,16,11.02,338,4.92,0,0,5,,,
2023-06-20,24,Neurology,17,31.77,180,2.81,0,0,25,,,
2023-06-20,12,Orthopedics,13,39.9,359,6.91,0,0,8,,,
2023-06-20,25,General Medicine,19,41.82,244,18.37,0,1,21,,,
2023-06-20,35,ENT,20,21.02,182,0.0,0,1,30,,,
2023-06-20,33,General Medicine,21,33.82,103,0.67,0,0,31,,,
2023-06-20,17,Neurology,22,38.36,370,10.67,0,1,17,,,
2023-06-20,22,Cardiology,18,27.57,138,7.69,0,0,17,,,
2023-06-20,46,Dermatology,12,38.41,137,0.0,0,0,48,,,
2023-06-20,18,General Medicine,23,12.27,273,8.87,0,0,18,,,
2023-06-20,38,Cardiology,10,32.8,201,0.0,0,0,40,,,
2023-06-20,19,Dermatology,0,29.4,302,10.81,0,1,22,,,
2023-06-20,11,Pediatrics,1,34.77,71,0.0,0,1,10,,,
2023-06-20,25,General Medicine,2,23.78,379,0.0,0,0,28,,,
2023-06-20,16,ENT,3,18.49,394,0.0,0,0,13,,,
2023-06-20,15,ENT,4,33.13,128,7.4,0,0,13,,,
2023-06-20,31,Neurology,11,23.41,78,14.9,0,0,33,,,
2023-06-20,17,ENT,6,26.32,174,0.0,1,0,17,,,
2023-06-20,17,ENT,7,19.47,107,0.0,0,0,13,,,
2023-06-20,33,Dermatology,8,9.74,219,3.27,0,0,34,,,
2023-06-20,28,Cardiology,9,33.72,196,4.62,0,0,32,,,
2023-06-20,15,Orthopedics,5,25.52,396,14.46,0,0,12,,,
2023-06-21,17,Orthopedics,23,38.01,91,4.13,0,0,16,,,
2023-06-21,18,Dermatology,22,24.6,209,0.0,0,0,13,,,
2023-06-21,29,Cardiology,21,14.03,215,11.08,0,0,29,,,
2023-06-21,37,Dermatology,20,39.34,243,0.0,0,0,34,,,
2023-06-21,30,Dermatology,19,41.17,214,0.0,0,1,26,,,
2023-06-21,27,Dermatology,18,16.56,280,6.46,0,0,27,,,
2023-06-21,32,Orthopedics,17,39.36,207,15.68,0,1,27,,,
2023-06-21,18,Cardiology,16,15.56,320,0.0,0,0,20,,,
2023-06-21,17,Cardiology,14,32.98,363,0.75,1,0,17,,,
2023-06-21,17,General Medicine,13,26.69,142,0.0,0,1,19,,,
2023-06-21,29,Orthopedics,12,37.52,151,0.0,0,1,29,,,
2023-06-21,15,Cardiology,15,18.08,145,7.73,0,0,12,,,
2023-06-21,24,Pediatrics,10,18.86,143,0.61,0,0,23,,,
2023-06-21,14,Dermatology,0,35.18,232,0.0,0,0,17,,,
2023-06-21,11,General Medicine,1,16.98,243,1.04,0,1,6,,,
2023-06-21,17,Pediatrics,2,39.78,379,0.99,0,0,15,,,
2023-06-21,23,Cardiology,3,38.55,152,12.57,0,0,27,,,
2023-06-21,15,General Medicine,4,13.05,183,7.96,0,1,15,,,
2023-06-21,44,Dermatology,11,14.41,377,2.46,0,0,48,,,
2023-06-21,17,Cardiology,6,41.22,198,3.3,0,0,16,,,
2023-06-21,14,Pediatrics,7,25.44,263,10.43,0,0,18,,,
2023-06-21,30,Orthopedics,8,22.04,181,8.69,0,0,31,,,
2023-06-21,28,General Medicine,9,40.56,302,9.61,1,0,30,,,
2023-06-21,18,ENT,5,40.99,60,6.8,0,0,22,,,
2023-06-22,11,Orthopedics,13,8.22,238,0.0,1,1,11,,,
2023-06-22,15,Dermatology,14,14.64,240,1.8,1,0,17,,,
2023-06-22,20,ENT,15,28.59,216,2.79,0,0,15,,,
2023-06-22,22,Dermatology,16,12.24,120,0.0,0,0,25,,,
2023-06-22,39,Neurology,17,26.67,239,4.46,0,0,36,,,
2023-06-22,30,Orthopedics,19,15.51,346,7.25,0,0,31,,,
2023-06-22,30,Neurology,20,38.39,98,7.15,0,0,31,,,
2023-06-22,31,Pediatrics,21,41.05,108,0.7,0,0,30,,,
2023-06-22,21,Dermatology,22,19.22,272,5.0,0,0,16,,,
2023-06-22,36,Orthopedics,12,8.44,67,0.0,0,0,39,,,
2023-06-22,23,Orthopedics,18,37.67,189,7.26,0,0,19,,,
2023-06-22,16,Dermatology,23,38.87,89,9.23,0,0,16,,,
2023-06-22,35,Neurology,11,27.95,170,4.96,0,1,33,,,
2023-06-22,42,Neurology,9,23.14,64,0.0,0,0,37,,,
2023-06-22,21,Cardiology,0,31.77,95,0.0,1,0,20,,,
2023-06-22,11,ENT,1,20.88,74,10.71,0,1,9,,,
2023-06-22,19,Orthopedics,2,17.94,129,0.0,0,1,16,,,
2023-06-22,23,Orthopedics,3,12.25,386,13.82,0,0,19,,,
2023-06-22,35,Pediatrics,10,28.64,318,3.69,0,0,33,,,
2023-06-22,13,Pediatrics,5,41.79,223,2.23,0,1,14,,,
2023-06-22,17,General Medicine,6,24.57,157,1.84,0,0,16,,,
2023-06-22,13,Neurology,7,13.7,315,1.28,0,0,17,,,
2023-06-22,32,Pediatrics,8,15.37,110,10.09,0,0,30,,,
2023-06-22,16,Cardiology,4,38.14,396,0.0,0,1,12,,,
2023-06-23,23,Cardiology,13,38.03,392,0.0,0,0,27,,,
2023-06-23,23,Cardiology,14,31.31,194,0.86,0,0,22,,,
2023-06-23,22,Dermatology,15,21.17,66,7.66,0,0,18,,,
2023-06-23,19,ENT,16,27.42,307,9.73,0,0,20,,,
2023-06-23,38,Neurology,17,18.39,325,6.84,0,0,34,,,
2023-06-23,32,Orthopedics,19,20.81,192,0.0,0,0,34,,,
2023-06-23,30,General Medicine,20,18.23,257,0.0,0,0,29,,,
2023-06-23,25,General Medicine,21,38.31,144,6.74,0,0,22,,,
2023-06-23,38,Neurology,12,12.05,187,0.0,0,1,41,,,
2023-06-23,17,General Medicine,23,26.31,75,0.56,0,1,21,,,
2023-06-23,34,Cardiology,18,40.46,120,0.3,0,0,31,,,
2023-06-23,13,Cardiology,22,28.58,164,2.16,1,0,9,,,
2023-06-23,26,Cardiology,11,29.65,69,0.0,0,0,23,,,
2023-06-23,26,Cardiology,9,19.89,233,9.14,0,1,28,,,
2023-06-23,33,Dermatology,8,19.99,171,5.17,0,0,36,,,
2023-06-23,14,ENT,7,26.31,167,0.0,1,0,12,,,
2023-06-23,16,Pediatrics,6,10.08,283,11.05,0,1,15,,,
2023-06-23,15,General Medicine,5,11.53,233,4.11,0,1,11,,,
2023-06-23,22,Pediatrics,4,21.64,65,11.04,0,1,17,,,
2023-06-23,14,Orthopedics,3,36.0,197,7.18,0,0,13,,,
2023-06-23,20,Orthopedics,2,24.18,88,5.52,0,0,21,,,
2023-06-23,16,General Medicine,1,17.88,218,11.93,0,0,20,,,
2023-06-23,17,Dermatology,0,9.5,228,10.95,0,0,18,,,
2023-06-23,31,Neurology,10,15.0,268,3.21,1,0,34,,,
2023-06-24,13,General Medicine,14,10.0,354,0.0,0,0,11,,,
2023-06-24,16,ENT,15,26.33,278,1.64,0,0,15,,,
2023-06-24,15,Neurology,16,26.83,162,3.43,0,0,10,,,
2023-06-24,30,Orthopedics,17,10.61,212,0.0,0,0,34,,,
2023-06-24,13,General Medicine,13,28.28,225,4.63,0,1,15,,,
2023-06-24,27,General Medicine,19,29.36,197,7.58,0,1,30,,,
2023-06-24,30,General Medicine,20,10.96,170,0.0,0,0,32,,,
2023-06-24,29,ENT,21,9.98,190,20.61,0,0,25,,,
2023-06-24,13,Pediatrics,22,38.7,154,0.0,0,0,13,,,
2023-06-24,19,Orthopedics,18,38.51,386,0.0,0,0,23,,,
2023-06-24,28,Pediatrics,12,36.96,367,14.13,0,1,29,,,
2023-06-24,13,Cardiology,23,32.27,158,6.18,1,0,8,,,
2023-06-24,23,General Medicine,10,16.75,162,5.09,1,0,21,,,
2023-06-24,7,ENT,0,14.76,223,5.42,0,0,5,,,
2023-06-24,14,Orthopedics,1,11.98,373,3.84,1,1,13,,,
2023-06-24,11,Cardiology,2,8.3,354,0.91,0,0,6,,,
2023-06-24,10,Cardiology,3,37.7,279,1.82,0,0,8,,,
2023-06-24,14,Orthopedics,4,14.06,168,0.0,0,0,16,,,
2023-06-24,23,General Medicine,11,37.46,117,5.12,0,0,20,,,
2023-06-24,10,Dermatology,6,25.02,272,5.06,0,1,11,,,
2023-06-24,18,Pediatrics,7,8.95,229,0.0,0,0,16,,,
2023-06-24,32,Pediatrics,8,9.92,98,0.0,0,0,28,,,
2023-06-24,29,General Medicine,9,28.26,290,11.46,0,0,31,,,
2023-06-24,12,Cardiology,5,23.2,183,7.24,0,0,10,,,
2023-06-25,6,Orthopedics,23,19.53,256,6.64,0,1,9,,,
2023-06-25,10,Orthopedics,22,8.06,385,5.52,0,0,5,,,
2023-06-25,24,Cardiology,21,33.22,369,0.0,0,1,27,,,
2023-06-25,23,ENT,20,8.93,132,3.17,0,0,23,,,
2023-06-25,28,General Medicine,19,40.22,319,0.0,0,0,30,,,
2023-06-25,26,Pediatrics,18,34.93,304,0.0,0,0,28,,,
2023-06-25,27,Pediatrics,17,9.82,85,9.73,0,0,29,,,
2023-06-25,14,Neurology,16,15.81,337,11.17,0,0,11,,,
2023-06-25,10,Cardiology,15,23.89,367,0.0,0,1,10,,,
2023-06-25,11,ENT,13,27.32,354,14.0,0,0,9,,,
2023-06-25,30,Dermatology,12,17.04,372,3.71,0,0,25,,,
2023-06-25,9,Cardiology,14,37.64,87,0.0,0,0,7,,,
2023-06-25,28,Dermatology,10,18.25,213,2.64,0,1,28,,,
2023-06-25,25,Dermatology,11,18.13,279,6.24,0,0,24,,,
2023-06-25,13,Pediatrics,1,13.55,129,25.09,0,1,8,,,
2023-06-25,16,Pediatrics,2,16.14,388,4.19,0,0,18,,,
2023-06-25,8,Cardiology,3,27.13,172,7.07,0,0,7,,,
2023-06-25,16,General Medicine,4,8.18,90,2.07,0,0,13,,,
2023-06-25,12,Pediatrics,0,14.65,347,7.37,0,0,8,,,
2023-06-25,14,Neurology,6,36.05,257,7.93,0,0,12,,,
2023-06-25,13,ENT,7,20.02,290,0.0,0,0,8,,,
2023-06-25,29,Pediatrics,8,15.34,226,1.4,0,0,30,,,
2023-06-25,24,Pediatrics,9,33.84,103,1.98,0,0,19,,,
2023-06-25,10,Cardiology,5,28.84,131,0.0,0,1,11,,,
2023-06-26,17,Cardiology,13,12.43,64,3.91,0,1,15,,,
2023-06-26,14,ENT,22,11.79,101,10.3,0,0,11,,,
2023-06-26,39,Neurology,21,12.85,308,0.84,0,0,36,,,
2023-06-26,44,Neurology,20,38.17,311,0.0,0,1,43,,,
2023-06-26,38,Cardiology,19,24.85,315,0.0,0,0,39,,,
2023-06-26,31,General Medicine,18,29.79,199,6.94,0,1,35,,,
2023-06-26,28,Cardiology,17,8.75,199,13.32,0,0,25,,,
2023-06-26,18,Cardiology,16,26.05,336,0.0,0,0,22,,,
2023-06-26,20,Neurology,23,35.41,300,0.0,0,0,15,,,
2023-06-26,17,General Medicine,14,15.38,364,1.51,0,0,16,,,
2023-06-26,20,Dermatology,12,15.22,215,8.71,0,0,19,,,
2023-06-26,26,Orthopedics,15,28.44,327,9.95,0,0,22,,,
2023-06-26,23,Dermatology,10,40.89,216,11.89,0,0,24,,,
2023-06-26,14,Neurology,0,27.09,319,5.59,0,0,16,,,
2023-06-26,13,Neurology,1,20.15,129,8.59,0,0,9,,,
2023-06-26,24,ENT,2,41.99,272,1.07,1,1,21,,,
2023-06-26,21,General Medicine,3,41.07,230,0.89,0,0,19,,,
2023-06-26,14,Orthopedics,4,39.64,399,6.73,1,0,13,,,
2023-06-26,35,Neurology,11,21.99,323,0.94,0,0,38,,,
2023-06-26,20,ENT,6,23.73,394,3.44,0,0,19,,,
2023-06-26,13,General Medicine,7,9.98,147,8.28,0,0,9,,,
2023-06-26,28,Orthopedics,8,15.03,207,0.0,0,0,27,,,
2023-06-26,30,Dermatology,9,13.56,103,13.08,0,0,28,,,
2023-06-26,21,Orthopedics,5,38.25,79,3.96,0,1,19,,,
2023-06-27,17,Cardiology,23,35.76,390,5.31,0,0,20,,,
2023-06-27,24,Cardiology,22,25.81,346,5.33,0,0,24,,,
2023-06-27,35,Neurology,21,34.83,177,10.31,0,0,34,,,
2023-06-27,26,Pediatrics,20,34.88,301,4.5,0,0,28,,,
2023-06-27,25,Orthopedics,19,35.43,82,0.0,0,0,21,,,
2023-06-27,33,Cardiology,18,15.39,381,6.14,0,0,32,,,
2023-06-27,28,Cardiology,17,33.84,217,4.83,0,1,28,,,
2023-06-27,16,ENT,16,10.08,255,0.0,0,0,14,,,
2023-06-27,16,Cardiology,14,28.64,163,0.43,0,0,20,,,
2023-06-27,15,General Medicine,13,29.01,143,0.0,0,0,12,,,
2023-06-27,29,General Medicine,12,8.56,225,6.72,0,0,33,,,
2023-06-27,11,Dermatology,15,9.75,188,8.21,0,0,12,,,
2023-06-27,43,ENT,10,26.43,157,7.25,0,0,39,,,
2023-06-27,24,Cardiology,0,29.36,213,15.3,0,0,25,,,
2023-06-27,17,Orthopedics,1,41.4,217,3.91,0,0,16,,,
2023-06-27,19,Pediatrics,2,8.01,318,0.0,1,0,15,,,
2023-06-27,13,Neurology,3,24.73,119,3.7,0,0,14,,,
2023-06-27,17,Pediatrics,4,40.64,70,0.0,0,0,20,,,
2023-06-27,32,Dermatology,11,8.56,267,7.63,0,1,31,,,
2023-06-27,15,Cardiology,6,21.89,274,2.31,0,0,19,,,
2023-06-27,19,Cardiology,7,32.27,101,5.55,0,0,14,,,
2023-06-27,26,Cardiology,8,29.64,135,14.03,1,0,27,,,
2023-06-27,26,Orthopedics,9,30.42,156,0.0,0,0,28,,,
2023-06-27,21,Pediatrics,5,18.26,275,2.0,0,0,22,,,
2023-06-28,15,Dermatology,13,40.83,373,7.48,0,0,15,,,
2023-06-28,16,Dermatology,14,9.29,388,0.0,0,0,17,,,
2023-06-28,15,ENT,15,40.0,376,2.95,0,0,13,,,
2023-06-28,14,Orthopedics,16,28.24,327,0.35,1,0,11,,,
2023-06-28,29,Orthopedics,17,37.71,354,1.46,1,0,27,,,
2023-06-28,31,Dermatology,19,9.71,203,2.81,0,0,29,,,
2023-06-28,30,Cardiology,20,16.04,258,11.59,0,0,28,,,
2023-06-28,35,General Medicine,21,26.83,319,0.0,0,0,39,,,
2023-06-28,18,General Medicine,22,23.19,76,0.0,1,0,14,,,
2023-06-28,32,Cardiology,12,33.06,250,1.94,1,0,30,,,
2023-06-28,37,Orthopedics,18,14.69,242,6.82,0,1,40,,,
2023-06-28,19,Neurology,23,21.04,351,2.64,0,0,19,,,
2023-06-28,31,Dermatology,11,32.04,125,0.0,0,0,27,,,
2023-06-28,30,General Medicine,9,37.87,172,0.0,0,0,32,,,
2023-06-28,21,ENT,0,9.39,311,8.15,0,1,23,,,
2023-06-28,21,Neurology,1,35.19,221,11.68,0,0,25,,,
2023-06-28,16,General Medicine,2,23.87,264,3.76,0,0,17,,,
2023-06-28,10,General Medicine,3,30.65,100,5.91,0,0,14,,,
2023-06-28,38,Cardiology,10,27.91,219,9.62,0,0,34,,,
2023-06-28,17,Neurology,5,39.12,338,16.57,0,1,18,,,
2023-06-28,18,General Medicine,6,30.07,147,3.9,0,0,21,,,
2023-06-28,15,Cardiology,7,21.94,357,14.96,0,0,11,,,
2023-06-28,37,Pediatrics,8,40.12,341,14.78,0,0,33,,,
2023-06-28,15,Dermatology,4,16.1,96,14.58,0,0,10,,,
2023-06-29,10,Dermatology,23,41.95,280,21.33,0,0,13,,,
2023-06-29,16,Orthopedics,22,39.27,102,12.98,0,0,12,,,
2023-06-29,24,Orthopedics,21,13.49,257,5.55,0,0,27,,,
2023-06-29,28,Orthopedics,20,41.86,170,7.46,0,0,27,,,
2023-06-29,39,Neurology,19,20.04,126,0.0,0,1,36,,,
2023-06-29,34,Dermatology,18,34.01,75,0.0,0,1,34,,,
2023-06-29,30,Orthopedics,17,31.91,229,10.8,0,1,26,,,
2023-06-29,12,Orthopedics,16,22.02,163,0.0,0,0,14,,,
2023-06-29,14,Neurology,14,11.25,177,0.0,0,0,12,,,
2023-06-29,18,Cardiology,13,34.09,182,2.59,0,1,21,,,
2023-06-29,33,ENT,11,19.2,268,1.99,0,0,35,,,
2023-06-29,19,Cardiology,15,14.7,379,0.0,0,1,18,,,
2023-06-29,33,Orthopedics,12,20.34,318,0.0,0,0,34,,,
2023-06-29,26,Pediatrics,10,26.03,295,1.28,0,0,23,,,
2023-06-29,19,General Medicine,0,21.48,157,0.0,0,0,21,,,
2023-06-29,14,Pediatrics,1,35.37,356,10.92,0,0,12,,,
2023-06-29,22,ENT,3,16.17,326,15.32,1,0,18,,,
2023-06-29,15,Pediatrics,4,28.91,108,0.0,1,0,10,,,
2023-06-29,12,Pediatrics,2,21.74,222,0.0,0,0,10,,,
2023-06-29,18,ENT,6,17.32,179,3.83,0,1,17,,,
2023-06-29,16,Neurology,7,34.21,217,6.6,0,0,12,,,
2023-06-29,28,General Medicine,8,20.45,139,0.0,0,0,28,,,
2023-06-29,35,Orthopedics,9,25.99,85,0.0,0,1,37,,,
2023-06-29,14,Orthopedics,5,38.98,254,0.12,0,0,16,,,
2023-06-30,12,Pediatrics,16,37.11,210,14.29,0,0,10,,,
2023-06-30,15,Neurology,13,27.57,206,4.09,0,0,10,,,
2023-06-30,26,ENT,14,29.88,85,8.88,0,0,22,,,
2023-06-30,18,Neurology,15,29.8,264,1.54,0,1,18,,,
2023-06-30,34,General Medicine,17,29.14,82,0.0,0,0,30,,,
2023-06-30,30,ENT,12,39.61,120,11.22,0,0,33,,,
2023-06-30,28,Pediatrics,19,9.73,113,1.33,0,0,31,,,
2023-06-30,30,Orthopedics,20,11.29,332,3.94,0,0,28,,,
2023-06-30,29,ENT,21,23.57,342,13.21,0,1,28,,,
2023-06-30,13,Dermatology,22,22.38,113,4.97,0,0,14,,,
2023-06-30,29,Pediatrics,18,37.81,70,6.14,0,1,26,,,
2023-06-30,21,Pediatrics,23,24.6,227,0.0,0,1,20,,,
2023-06-30,27,General Medicine,11,31.7,171,2.75,0,0,26,,,
2023-06-30,34,Dermatology,9,39.01,245,0.0,1,0,30,,,
2023-06-30,17,Pediatrics,0,13.0,273,4.42,0,1,21,,,
2023-06-30,21,ENT,1,31.59,196,0.0,0,0,19,,,
2023-06-30,15,Neurology,2,12.5,153,2.2,0,0,13,,,
2023-06-30,15,General Medicine,3,22.23,352,0.0,0,0,14,,,
2023-06-30,27,Orthopedics,10,20.72,358,1.16,0,0,24,,,
2023-06-30,21,Dermatology,5,32.7,378,9.34,0,1,17,,,
2023-06-30,17,Orthopedics,6,19.89,105,0.69,1,0,20,,,
2023-06-30,15,Cardiology,7,24.2,365,0.0,0,0,10,,,
2023-06-30,25,Orthopedics,8,34.96,396,3.0,0,0,29,,,
2023-06-30,23,Cardiology,4,18.37,320,4.38,0,0,22,,,
2023-07-01,10,ENT,13,40.95,243,3.62,0,0,10,,,
2023-07-01,13,Orthopedics,14,34.48,266,0.0,0,0,9,,,
2023-07-01,14,Pediatrics,15,17.02,67,0.0,1,0,17,,,
2023-07-01,9,Neurology,16,20.76,153,14.97,0,0,10,,,
2023-07-01,23,Neurology,17,24.08,200,0.0,0,1,27,,,
2023-07-01,30,ENT,19,23.01,166,10.46,0,0,27,,,
2023-07-01,31,Neurology,20,34.45,124,15.99,0,0,29,,,
2023-07-01,32,Neurology,21,12.63,75,0.0,0,0,36,,,
2023-07-01,32,Pediatrics,12,33.28,324,2.28,0,1,29,,,
2023-07-01,10,Neurology,23,14.95,250,0.0,0,0,9,,,
2023-07-01,17,General Medicine,18,36.38,281,0.0,0,0,20,,,
2023-07-01,15,General Medicine,22,40.21,369,11.87,0,0,19,,,
2023-07-01,26,Cardiology,11,28.85,152,10.23,0,0,24,,,
2023-07-01,22,Cardiology,9,8.0,184,12.34,0,0,24,,,
2023-07-01,21,Dermatology,8,12.75,82,12.12,0,0,25,,,
2023-07-01,15,Orthopedics,7,24.44,244,0.0,0,0,12,,,
2023-07-01,15,Neurology,6,35.47,166,6.03,0,0,13,,,
2023-07-01,8,Pediatrics,5,14.05,147,0.0,0,0,8,,,
2023-07-01,14,Dermatology,4,31.97,216,1.49,0,0,12,,,
2023-07-01,7,ENT,3,13.8,289,6.44,0,0,9,,,
2023-07-01,12,ENT,2,41.42,368,7.82,1,0,13,,,
2023-07-01,11,Pediatrics,1,14.17,75,3.53,0,0,14,,,
2023-07-01,14,Orthopedics,0,28.33,227,0.0,0,0,15,,,
2023-07-01,23,Neurology,10,22.7,195,5.08,0,1,22,,,
2023-07-02,15,ENT,15,22.19,229,7.36,0,0,18,,,
2023-07-02,11,Dermatology,16,32.84,244,4.4,0,0,7,,,
2023-07-02,30,ENT,17,19.71,185,11.47,0,0,28,,,
2023-07-02,20,Pediatrics,18,39.39,113,0.0,0,0,24,,,
2023-07-02,14,Orthopedics,14,14.84,271,0.0,0,0,10,,,
2023-07-02,31,Dermatology,20,10.6,83,5.55,0,0,31,,,
2023-07-02,24,Orthopedics,21,14.45,132,5.57,0,1,26,,,
2023-07-02,12,General Medicine,22,9.16,82,11.14,0,1,9,,,
2023-07-02,11,General Medicine,23,9.96,325,8.55,0,1,8,,,
2023-07-02,25,Cardiology,19,33.99,346,15.91,0,0,23,,,
2023-07-02,12,Dermatology,13,40.07,207,7.09,0,1,8,,,
2023-07-02,22,General Medicine,12,40.67,389,0.0,1,0,25,,,
2023-07-02,28,Cardiology,11,24.24,275,7.72,0,0,25,,,
2023-07-02,12,Orthopedics,1,34.0,82,3.15,0,1,12,,,
2023-07-02,15,Cardiology,2,30.07,63,9.19,0,0,13,,,
2023-07-02,15,Neurology,3,35.45,361,0.8,1,1,17,,,
2023-07-02,12,General Medicine,4,19.66,287,0.08,0,1,7,,,
2023-07-02,9,ENT,5,8.8,152,10.07,0,0,10,,,
2023-07-02,5,Neurology,0,24.25,139,0.0,0,0,0,,,
2023-07-02,14,Neurology,7,36.29,328,1.42,0,1,12,,,
2023-07-02,25,ENT,8,32.72,197,0.0,0,1,28,,,
2023-07-02,27,Cardiology,9,26.66,177,0.0,0,0,27,,,
2023-07-02,24,Orthopedics,10,17.59,230,7.59,0,1,24,,,
2023-07-02,11,Pediatrics,6,36.1,262,9.53,0,0,13,,,
2023-07-03,21,ENT,13,32.57,241,6.83,0,1,21,,,
2023-07-03,17,General Medicine,22,32.96,384,0.0,0,1,13,,,
2023-07-03,27,Cardiology,21,9.01,62,11.47,0,0,25,,,
2023-07-03,21,Orthopedics,20,10.51,236,0.0,0,0,18,,,
2023-07-03,28,Orthopedics,19,13.04,190,5.67,0,1,23,,,
2023-07-03,33,Dermatology,18,32.63,270,5.58,0,0,28,,,
2023-07-03,38,Pediatrics,17,33.6,100,11.65,0,1,34,,,
2023-07-03,16,Cardiology,16,24.51,382,2.49,1,1,12,,,
2023-07-03,16,General Medicine,15,23.59,178,4.7,0,1,15,,,
2023-07-03,20,Dermatology,14,22.8,248,1.34,0,0,23,,,
2023-07-03,35,Orthopedics,12,26.6,232,1.32,0,0,33,,,
2023-07-03,17,ENT,23,20.68,366,0.0,0,0,16,,,
2023-07-03,31,Pediatrics,10,26.9,373,4.14,1,0,33,,,
2023-07-03,18,Pediatrics,0,39.33,388,0.0,1,0,16,,,
2023-07-03,12,Orthopedics,1,9.17,165,12.3,0,0,16,,,
2023-07-03,17,Cardiology,2,10.16,315,0.0,0,0,12,,,
2023-07-03,9,Dermatology,3,12.83,111,3.7,0,0,11,,,
2023-07-03,17,Neurology,4,14.06,124,0.0,0,0,13,,,
2023-07-03,29,Cardiology,11,8.67,65,0.0,0,0,32,,,
2023-07-03,15,Pediatrics,6,37.93,311,0.0,0,1,12,,,
2023-07-03,15,General Medicine,7,13.02,379,8.48,0,0,10,,,
2023-07-03,26,Neurology,8,33.19,295,2.87,0,1,25,,,
2023-07-03,34,Orthopedics,9,40.72,128,8.46,0,0,38,,,
2023-07-03,18,Orthopedics,5,14.91,138,0.0,0,0,22,,,
2023-07-04,22,Neurology,13,27.89,321,11.52,0,0,26,,,
2023-07-04,16,ENT,14,18.53,330,5.24,1,1,19,,,
2023-07-04,15,Orthopedics,15,40.48,152,0.42,0,1,19,,,
2023-07-04,23,Cardiology,16,26.18,280,2.81,0,1,19,,,
2023-07-04,27,General Medicine,17,9.39,296,0.0,0,0,29,,,
2023-07-04,25,Dermatology,19,32.28,182,12.64,0,0,21,,,
2023-07-04,36,Dermatology,20,23.52,146,0.0,0,0,39,,,
2023-07-04,23,Orthopedics,21,15.78,72,5.74,0,1,23,,,
2023-07-04,13,Pediatrics,22,33.9,149,10.48,0,0,13,,,
2023-07-04,29,ENT,12,38.23,228,0.0,1,0,26,,,
2023-07-04,35,Neurology,18,28.54,322,11.0,0,0,37,,,
2023-07-04,15,General Medicine,23,40.46,356,6.58,0,0,14,,,
2023-07-04,22,Pediatrics,11,40.43,68,6.97,0,0,25,,,
2023-07-04,34,Pediatrics,9,19.2,194,0.0,0,0,30,,,
2023-07-04,24,Orthopedics,8,13.17,264,9.64,0,1,21,,,
2023-07-04,21,General Medicine,7,25.66,376,6.43,0,1,25,,,
2023-07-04,16,Pediatrics,6,18.41,138,17.55,0,1,16,,,
2023-07-04,18,Dermatology,5,34.18,394,7.49,0,0,17,,,
2023-07-04,11,Pediatrics,4,28.04,222,0.0,0,1,15,,,
2023-07-04,16,Pediatrics,3,24.98,256,0.33,1,0,20,,,
2023-07-04,15,Orthopedics,2,33.27,360,1.07,0,0,12,,,
2023-07-04,21,Dermatology,1,21.25,260,0.0,0,0,16,,,
2023-07-04,20,ENT,0,24.89,191,3.7,0,1,19,,,
2023-07-04,37,General Medicine,10,34.08,222,16.78,0,0,34,,,
2023-07-05,14,Cardiology,14,18.46,127,2.7,0,0,13,,,
2023-07-05,21,Neurology,15,35.59,363,2.18,0,1,24,,,
2023-07-05,15,ENT,16,34.04,278,8.19,0,0,18,,,
2023-07-05,37,General Medicine,17,33.35,195,5.59,0,1,33,,,
2023-07-05,20,Pediatrics,13,18.34,331,9.51,0,1,24,,,
2023-07-05,38,Dermatology,19,11.3,103,6.15,1,0,40,,,
2023-07-05,31,Neurology,20,11.84,136,0.0,0,0,31,,,
2023-07-05,34,Neurology,21,39.67,145,0.0,0,1,29,,,
2023-07-05,20,Pediatrics,22,39.56,177,0.0,0,0,18,,,
2023-07-05,33,Orthopedics,18,16.46,195,13.15,0,0,36,,,
2023-07-05,29,General Medicine,12,26.91,136,0.0,0,1,33,,,
2023-07-05,16,Neurology,23,8.41,185,0.0,0,0,19,,,
2023-07-05,30,Neurology,10,12.56,298,0.78,0,0,26,,,
2023-07-05,17,Neurology,0,40.73,283,9.07,0,0,18,,,
2023-07-05,10,Cardiology,1,16.97,193,0.17,0,1,5,,,
2023-07-05,20,Cardiology,2,14.22,380,3.88,0,0,23,,,
2023-07-05,17,General Medicine,3,25.74,328,5.57,0,0,19,,,
2023-07-05,13,General Medicine,4,10.22,252,4.08,0,0,13,,,
2023-07-05,31,Neurology,11,19.88,117,2.55,0,0,34,,,
2023-07-05,15,ENT,6,28.06,104,0.0,0,1,12,,,
2023-07-05,15,Dermatology,7,29.87,310,4.39,0,0,19,,,
