_date,_patients,_facility,_hour,_temp,_aqi,_rain,_holiday,_revisit,_lagged,_doctors,_counters,_beds_occ
2023-07-27,45,Dental,,27,96,9,0,16,51.0,4,,
2023-07-27,29,ENT,,27,96,9,0,9,45.0,3,,
2023-07-27,31,Orthopaedic,,27,96,9,0,9,29.0,3,,
2023-07-28,33,Orthopaedic,,27,137,13,0,10,31.0,3,,
2023-07-28,32,ENT,,27,137,13,0,11,33.0,3,,
2023-07-28,37,Dental,,27,137,13,0,11,32.0,4,,
2023-07-28,48,General Medicine,,27,137,13,0,15,37.0,5,,
2023-07-29,41,General Medicine,,37,122,21,0,12,48.0,5,,
2023-07-29,40,Dental,,37,122,21,0,14,41.0,4,,
2023-07-29,27,ENT,,37,122,21,0,9,40.0,3,,
2023-07-29,29,Orthopaedic,,37,122,21,0,9,27.0,3,,
2023-07-30,44,General Medicine,,23,103,10,0,12,29.0,5,,
2023-07-30,40,Dental,,23,103,10,0,12,44.0,4,,
2023-07-30,30,ENT,,23,103,10,0,9,40.0,3,,
2023-07-30,33,Orthopaedic,,23,103,10,0,10,30.0,3,,
2023-07-31,29,General Medicine,,32,86,4,0,10,33.0,5,,
2023-07-31,21,Dental,,32,86,4,0,6,29.0,4,,
2023-07-31,17,ENT,,32,86,4,0,5,21.0,3,,
2023-07-31,22,Orthopaedic,,32,86,4,0,8,17.0,3,,
2023-08-01,28,ENT,,28,61,4,0,9,22.0,3,,
2023-08-01,31,Orthopaedic,,28,61,4,0,9,28.0,3,,
2023-08-01,50,General Medicine,,28,61,4,0,18,31.0,5,,
2023-08-01,39,Dental,,28,61,4,0,12,50.0,4,,
2023-08-02,49,General Medicine,,26,116,29,0,17,39.0,5,,
2023-08-02,35,Dental,,26,116,29,0,10,49.0,4,,
2023-08-02,30,ENT,,26,116,29,0,10,35.0,3,,
2023-08-02,36,Orthopaedic,,26,116,29,0,13,30.0,3,,
2023-08-03,50,General Medicine,,28,93,2,0,17,36.0,5,,
2023-08-03,45,Dental,,28,93,2,0,16,50.0,4,,
2023-08-03,26,ENT,,28,93,2,0,8,45.0,3,,
2023-08-03,31,Orthopaedic,,28,93,2,0,9,26.0,3,,
2023-08-04,49,General Medicine,,26,84,3,0,17,31.0,5,,
2023-08-04,35,Dental,,26,84,3,0,10,49.0,4,,
2023-08-04,31,ENT,,26,84,3,0,11,35.0,3,,
2023-08-04,32,Orthopaedic,,26,84,3,0,10,31.0,3,,
2023-08-05,21,ENT,,24,132,7,0,6,32.0,3,,
2023-08-05,29,Orthopaedic,,24,132,7,0,10,21.0,3,,
2023-08-05,44,General Medicine,,24,132,7,0,16,29.0,5,,
2023-08-05,30,Dental,,24,132,7,0,9,44.0,4,,
2023-08-06,46,General Medicine,,35,88,30,0,15,30.0,5,,
2023-08-06,38,Dental,,35,88,30,0,12,46.0,4,,
2023-08-06,29,ENT,,35,88,30,0,10,38.0,3,,
2023-08-06,33,Orthopaedic,,35,88,30,0,11,29.0,3,,
2023-08-07,17,ENT,,26,109,31,0,6,33.0,3,,
2023-08-07,18,Orthopaedic,,26,109,31,0,6,17.0,3,,
2023-08-07,25,General Medicine,,26,109,31,0,8,18.0,5,,
2023-08-07,23,Dental,,26,109,31,0,8,25.0,4,,
2023-08-08,42,General Medicine,,28,93,16,0,14,23.0,5,,
2023-08-08,39,Dental,,28,93,16,0,14,42.0,4,,
2023-08-08,25,ENT,,28,93,16,0,8,39.0,3,,
2023-08-08,30,Orthopaedic,,28,93,16,0,10,25.0,3,,
2023-08-09,30,Orthopaedic,,23,132,6,0,9,30.0,3,,
2023-08-09,41,General Medicine,,23,132,6,0,12,30.0,5,,
2023-08-09,41,Dental,,23,132,6,0,14,41.0,4,,
2023-08-09,32,ENT,,23,132,6,0,11,41.0,3,,
2023-08-10,30,Orthopaedic,,15,115,39,0,10,32.0,3,,
2023-08-10,27,ENT,,15,115,39,0,9,30.0,3,,
2023-08-10,40,Dental,,15,115,39,0,14,27.0,4,,
2023-08-10,44,General Medicine,,15,115,39,0,15,40.0,5,,
2023-08-11,45,General Medicine,,28,136,39,0,16,44.0,5,,
2023-08-11,33,Dental,,28,136,39,0,10,45.0,4,,
2023-08-11,27,ENT,,28,136,39,0,10,33.0,3,,
2023-08-11,29,Orthopaedic,,28,136,39,0,10,27.0,3,,
2023-08-12,31,General Medicine,,24,114,24,0,9,29.0,5,,
2023-08-12,28,Dental,,24,114,24,0,8,31.0,4,,
2023-08-12,20,ENT,,24,114,24,0,6,28.0,3,,
2023-08-12,25,Orthopaedic,,24,114,24,0,8,20.0,3,,
2023-08-13,43,General Medicine,,35,69,24,0,14,25.0,5,,
2023-08-13,40,Dental,,35,69,24,0,14,43.0,4,,
2023-08-13,27,ENT,,35,69,24,0,9,40.0,3,,
2023-08-13,32,Orthopaedic,,35,69,24,0,11,27.0,3,,
2023-08-14,20,Orthopaedic,,25,113,4,0,7,32.0,3,,
2023-08-14,16,ENT,,25,113,4,0,5,20.0,3,,
2023-08-14,22,Dental,,25,113,4,0,7,16.0,4,,
2023-08-14,24,General Medicine,,25,113,4,0,7,22.0,5,,
2023-08-15,37,General Medicine,,27,120,19,0,11,24.0,5,,
2023-08-15,32,Dental,,27,120,19,0,9,37.0,4,,
2023-08-15,28,ENT,,27,120,19,0,10,32.0,3,,
2023-08-15,26,Orthopaedic,,27,120,19,0,7,28.0,3,,
2023-08-16,40,General Medicine,,25,100,18,0,13,26.0,5,,
2023-08-16,34,Dental,,25,100,18,0,11,40.0,4,,
2023-08-16,24,ENT,,25,100,18,0,7,34.0,3,,
2023-08-16,32,Orthopaedic,,25,100,18,0,11,24.0,3,,
2023-08-17,39,General Medicine,,25,93,13,0,12,32.0,5,,
2023-08-17,38,Dental,,25,93,13,0,13,39.0,4,,
2023-08-17,29,ENT,,25,93,13,0,10,38.0,3,,
2023-08-17,27,Orthopaedic,,25,93,13,0,8,29.0,3,,
2023-08-18,30,Orthopaedic,,27,136,2,0,10,27.0,3,,
2023-08-18,26,ENT,,27,136,2,0,8,30.0,3,,
2023-08-18,45,General Medicine,,27,136,2,0,15,26.0,5,,
2023-08-18,37,Dental,,27,136,2,0,12,45.0,4,,
2023-08-19,33,General Medicine,,21,102,7,0,10,37.0,5,,
2023-08-19,28,Dental,,21,102,7,0,9,33.0,4,,
2023-08-19,19,ENT,,21,102,7,0,6,28.0,3,,
2023-08-19,24,Orthopaedic,,21,102,7,0,8,19.0,3,,
2023-08-20,37,General Medicine,,32,90,26,0,11,24.0,5,,
2023-08-20,35,Dental,,32,90,26,0,11,37.0,4,,
2023-08-20,28,ENT,,32,90,26,0,10,35.0,3,,
2023-08-20,26,Orthopaedic,,32,90,26,0,7,28.0,3,,
2023-08-21,23,General Medicine,,30,76,40,0,8,26.0,5,,
2023-08-21,18,Dental,,30,76,40,0,6,23.0,4,,
2023-08-21,13,ENT,,30,76,40,0,4,18.0,3,,
2023-08-21,15,Orthopaedic,,30,76,40,0,5,13.0,3,,
2023-08-22,28,ENT,,23,65,27,0,10,15.0,3,,
2023-08-22,29,Orthopaedic,,23,65,27,0,9,28.0,3,,
2023-08-22,36,Dental,,23,65,27,0,11,29.0,4,,
2023-08-22,38,General Medicine,,23,65,27,0,11,36.0,5,,
2023-08-23,37,General Medicine,,20,93,43,0,11,38.0,5,,
2023-08-23,33,Dental,,20,93,43,0,10,37.0,4,,
2023-08-23,28,ENT,,20,93,43,0,10,33.0,3,,
2023-08-23,28,Orthopaedic,,20,93,43,0,9,28.0,3,,
2023-08-24,39,General Medicine,,33,115,44,0,12,28.0,5,,
2023-08-24,32,Dental,,33,115,44,0,9,39.0,4,,
2023-08-24,23,ENT,,33,115,44,0,7,32.0,3,,
2023-08-24,31,Orthopaedic,,33,115,44,0,10,23.0,3,,
2023-08-25,44,General Medicine,,18,136,11,0,14,31.0,5,,
2023-08-25,44,Dental,,18,136,11,0,16,44.0,4,,
2023-08-25,25,ENT,,18,136,11,0,7,44.0,3,,
2023-08-25,36,Orthopaedic,,18,136,11,0,13,25.0,3,,
2023-08-26,34,Dental,,30,140,31,0,12,36.0,4,,
2023-08-26,21,ENT,,30,140,31,0,6,34.0,3,,
2023-08-26,36,General Medicine,,30,140,31,0,11,21.0,5,,
2023-08-26,24,Orthopaedic,,30,140,31,0,7,36.0,3,,
2023-08-27,34,Orthopaedic,,24,125,15,0,11,24.0,3,,
2023-08-27,28,ENT,,24,125,15,0,9,34.0,3,,
2023-08-27,41,Dental,,24,125,15,0,14,28.0,4,,
2023-08-27,51,General Medicine,,24,125,15,0,18,41.0,5,,
2023-08-28,22,General Medicine,,22,81,18,0,6,51.0,5,,
2023-08-28,22,Dental,,22,81,18,0,8,22.0,4,,
2023-08-28,17,ENT,,22,81,18,0,6,22.0,3,,
2023-08-28,16,Orthopaedic,,22,81,18,0,5,17.0,3,,
2023-08-29,48,General Medicine,,27,134,4,0,16,16.0,5,,
2023-08-29,37,Dental,,27,134,4,0,11,48.0,4,,
2023-08-29,31,ENT,,27,134,4,0,11,37.0,3,,
2023-08-29,31,Orthopaedic,,27,134,4,0,9,31.0,3,,
2023-08-30,39,Orthopaedic,,37,137,11,0,13,31.0,3,,
2023-08-30,33,ENT,,37,137,11,0,10,39.0,3,,
2023-08-30,52,General Medicine,,37,137,11,0,16,33.0,5,,
2023-08-30,44,Dental,,37,137,11,0,14,52.0,4,,
2023-08-31,49,General Medicine,,17,129,28,0,17,44.0,5,,
2023-08-31,35,Dental,,17,129,28,0,10,49.0,4,,
2023-08-31,28,ENT,,17,129,28,0,9,35.0,3,,
2023-08-31,34,Orthopaedic,,17,129,28,0,12,28.0,3,,
2023-09-01,29,Orthopaedic,,15,119,39,0,9,34.0,3,,
2023-09-01,24,ENT,,15,119,39,0,7,29.0,3,,
2023-09-01,43,General Medicine,,15,119,39,0,15,24.0,5,,
2023-09-01,36,Dental,,15,119,39,0,12,43.0,4,,
2023-09-02,38,General Medicine,,30,130,31,0,13,36.0,5,,
2023-09-02,30,Dental,,30,130,31,0,9,38.0,4,,
2023-09-02,24,ENT,,30,130,31,0,8,30.0,3,,
2023-09-02,25,Orthopaedic,,30,130,31,0,8,24.0,3,,
2023-09-03,46,General Medicine,,27,89,16,0,15,25.0,5,,
2023-09-03,41,Dental,,27,89,16,0,14,46.0,4,,
2023-09-03,28,ENT,,27,89,16,0,9,41.0,3,,
2023-09-03,30,Orthopaedic,,27,89,16,0,9,28.0,3,,
2023-09-04,29,General Medicine,,26,136,3,0,10,30.0,5,,
2023-09-04,22,Dental,,26,136,3,0,7,29.0,4,,
2023-09-04,17,ENT,,26,136,3,0,5,22.0,3,,
2023-09-04,20,Orthopaedic,,26,136,3,0,6,17.0,3,,
2023-09-05,32,Orthopaedic,,15,118,31,0,10,20.0,3,,
2023-09-05,28,ENT,,15,118,31,0,9,32.0,3,,
2023-09-05,47,General Medicine,,15,118,31,0,16,28.0,5,,
2023-09-05,37,Dental,,15,118,31,0,12,47.0,4,,
2023-09-06,41,General Medicine,,24,112,17,0,12,37.0,5,,
2023-09-06,34,Dental,,24,112,17,0,10,41.0,4,,
2023-09-06,27,ENT,,24,112,17,0,8,34.0,3,,
2023-09-06,32,Orthopaedic,,24,112,17,0,10,27.0,3,,
2023-09-07,38,General Medicine,,29,90,42,0,12,32.0,5,,
2023-09-07,32,Dental,,29,90,42,0,9,38.0,4,,
2023-09-07,28,ENT,,29,90,42,0,10,32.0,3,,
2023-09-07,28,Orthopaedic,,29,90,42,0,9,28.0,3,,
2023-09-08,43,General Medicine,,24,120,19,0,15,28.0,5,,
2023-09-08,34,Dental,,24,120,19,0,11,43.0,4,,
2023-09-08,28,ENT,,24,120,19,0,10,34.0,3,,
2023-09-08,29,Orthopaedic,,24,120,19,0,9,28.0,3,,
2023-09-09,20,ENT,,20,113,31,0,6,29.0,3,,
2023-09-09,22,Orthopaedic,,20,113,31,0,6,20.0,3,,
2023-09-09,31,Dental,,20,113,31,0,10,22.0,4,,
2023-09-09,36,General Medicine,,20,113,31,0,12,31.0,5,,
2023-09-10,40,General Medicine,,19,91,1,0,11,36.0,5,,
2023-09-10,40,Dental,,19,91,1,0,13,40.0,4,,
2023-09-10,28,ENT,,19,91,1,0,9,40.0,3,,
2023-09-10,32,Orthopaedic,,19,91,1,0,10,28.0,3,,
2023-09-11,27,General Medicine,,22,131,18,0,10,32.0,5,,
2023-09-11,22,Dental,,22,131,18,0,7,27.0,4,,
2023-09-11,15,ENT,,22,131,18,0,5,22.0,3,,
2023-09-11,16,Orthopaedic,,22,131,18,0,5,15.0,3,,
2023-09-12,37,General Medicine,,34,119,21,0,11,16.0,5,,
2023-09-12,33,Dental,,34,119,21,0,10,37.0,4,,
2023-09-12,23,ENT,,34,119,21,0,6,33.0,3,,
2023-09-12,28,Orthopaedic,,34,119,21,0,8,23.0,3,,
2023-09-13,31,Orthopaedic,,19,122,15,0,10,28.0,3,,
2023-09-13,28,ENT,,19,122,15,0,9,31.0,3,,
2023-09-13,40,Dental,,19,122,15,0,14,28.0,4,,
2023-09-13,39,General Medicine,,19,122,15,0,11,40.0,5,,
2023-09-14,39,General Medicine,,18,71,38,0,13,39.0,5,,
2023-09-14,33,Dental,,18,71,38,0,10,39.0,4,,
2023-09-14,22,ENT,,18,71,38,0,6,33.0,3,,
2023-09-14,28,Orthopaedic,,18,71,38,0,9,22.0,3,,
2023-09-15,41,General Medicine,,23,74,19,0,14,28.0,5,,
2023-09-15,31,Dental,,23,74,19,0,10,41.0,4,,
2023-09-15,26,ENT,,23,74,19,0,9,31.0,3,,
2023-09-15,24,Orthopaedic,,23,74,19,0,7,26.0,3,,
2023-09-16,34,General Medicine,,31,114,23,0,11,24.0,5,,
2023-09-16,28,Dental,,31,114,23,0,9,34.0,4,,
2023-09-16,19,ENT,,31,114,23,0,6,28.0,3,,
2023-09-16,24,Orthopaedic,,31,114,23,0,8,19.0,3,,
2023-09-17,26,Orthopaedic,,26,83,33,0,8,24.0,3,,
2023-09-17,26,ENT,,26,83,33,0,9,26.0,3,,
2023-09-17,32,Dental,,26,83,33,0,9,26.0,4,,
2023-09-17,44,General Medicine,,26,83,33,0,16,32.0,5,,
2023-09-18,25,General Medicine,,26,108,18,0,9,44.0,5,,
2023-09-18,20,Dental,,26,108,18,0,7,25.0,4,,
2023-09-18,13,ENT,,26,108,18,0,4,20.0,3,,
2023-09-18,15,Orthopaedic,,26,108,18,0,5,13.0,3,,
2023-09-19,44,General Medicine,,21,83,1,0,15,15.0,5,,
2023-09-19,36,Dental,,21,83,1,0,12,44.0,4,,
2023-09-19,26,ENT,,21,83,1,0,9,36.0,3,,
2023-09-19,28,Orthopaedic,,21,83,1,0,9,26.0,3,,
2023-09-20,44,General Medicine,,24,96,18,0,16,28.0,5,,
2023-09-20,38,Dental,,24,96,18,0,14,44.0,4,,
2023-09-20,22,ENT,,24,96,18,0,6,38.0,3,,
2023-09-20,29,Orthopaedic,,24,96,18,0,10,22.0,3,,
2023-09-21,28,ENT,,17,119,23,0,10,29.0,3,,
2023-09-21,26,Orthopaedic,,17,119,23,0,8,28.0,3,,
2023-09-21,45,General Medicine,,17,119,23,0,16,26.0,5,,
2023-09-21,35,Dental,,17,119,23,0,11,45.0,4,,
2023-09-22,42,General Medicine,,17,104,2,0,13,35.0,5,,
2023-09-22,38,Dental,,17,104,2,0,13,42.0,4,,
2023-09-22,27,ENT,,17,104,2,0,9,38.0,3,,
2023-09-22,35,Orthopaedic,,17,104,2,0,13,27.0,3,,
2023-09-23,31,General Medicine,,17,114,26,0,9,35.0,5,,
2023-09-23,29,Dental,,17,114,26,0,9,31.0,4,,
2023-09-23,21,ENT,,17,114,26,0,6,29.0,3,,
2023-09-23,23,Orthopaedic,,17,114,26,0,7,21.0,3,,
2023-09-24,49,General Medicine,,12,114,19,0,17,23.0,5,,
2023-09-24,40,Dental,,12,114,19,0,13,49.0,4,,
2023-09-24,31,ENT,,12,114,19,0,11,40.0,3,,
2023-09-24,30,Orthopaedic,,12,114,19,0,9,31.0,3,,
2023-09-25,13,ENT,,14,98,40,0,4,30.0,3,,
2023-09-25,17,Orthopaedic,,14,98,40,0,6,13.0,3,,
2023-09-25,26,General Medicine,,14,98,40,0,9,17.0,5,,
2023-09-25,21,Dental,,14,98,40,0,7,26.0,4,,
2023-09-26,37,General Medicine,,18,72,30,0,11,21.0,5,,
2023-09-26,39,Dental,,18,72,30,0,14,37.0,4,,
2023-09-26,25,ENT,,18,72,30,0,8,39.0,3,,
2023-09-26,29,Orthopaedic,,18,72,30,0,9,25.0,3,,
2023-09-27,26,ENT,,15,126,21,0,8,29.0,3,,
2023-09-27,34,Orthopaedic,,15,126,21,0,12,26.0,3,,
2023-09-27,48,General Medicine,,15,126,21,0,17,34.0,5,,
2023-09-27,36,Dental,,15,126,21,0,11,48.0,4,,
2023-09-28,39,General Medicine,,19,79,30,0,12,36.0,5,,
2023-09-28,36,Dental,,19,79,30,0,12,39.0,4,,
2023-09-28,25,ENT,,19,79,30,0,8,36.0,3,,
2023-09-28,33,Orthopaedic,,19,79,30,0,12,25.0,3,,
2023-09-29,26,Orthopaedic,,26,60,42,0,8,33.0,3,,
2023-09-29,41,General Medicine,,26,60,42,0,14,26.0,5,,
2023-09-29,33,Dental,,26,60,42,0,11,41.0,4,,
2023-09-29,21,ENT,,26,60,42,0,6,33.0,3,,
2023-09-30,21,ENT,,20,66,33,0,7,21.0,3,,
2023-09-30,21,Orthopaedic,,20,66,33,0,6,21.0,3,,
2023-09-30,36,General Medicine,,20,66,33,0,13,21.0,5,,
2023-09-30,32,Dental,,20,66,33,0,12,36.0,4,,
2023-10-01,32,ENT,,14,186,5,0,10,32.0,3,,
2023-10-01,40,Orthopaedic,,14,186,5,0,13,32.0,3,,
2023-10-01,57,General Medicine,,14,186,5,0,19,40.0,5,,
2023-10-01,44,Dental,,14,186,5,0,13,57.0,4,,
2023-10-02,29,General Medicine,,8,174,6,0,9,44.0,5,,
2023-10-02,29,Dental,,8,174,6,0,10,29.0,4,,
2023-10-02,18,ENT,,8,174,6,0,5,29.0,3,,
2023-10-02,23,Orthopaedic,,8,174,6,0,8,18.0,3,,
2023-10-03,45,General Medicine,,18,147,5,0,13,23.0,5,,
2023-10-03,43,Dental,,18,147,5,0,14,45.0,4,,
2023-10-03,30,ENT,,18,147,5,0,9,43.0,3,,
2023-10-03,32,Orthopaedic,,18,147,5,0,9,30.0,3,,
2023-10-04,40,Orthopaedic,,25,163,3,0,13,32.0,3,,
2023-10-04,30,ENT,,25,163,3,0,9,40.0,3,,
2023-10-04,60,General Medicine,,25,163,3,0,21,30.0,5,,
2023-10-04,47,Dental,,25,163,3,0,15,60.0,4,,
2023-10-05,50,General Medicine,,12,209,5,0,15,47.0,5,,
2023-10-05,42,Dental,,12,209,5,0,12,50.0,4,,
2023-10-05,32,ENT,,12,209,5,0,10,42.0,3,,
2023-10-05,41,Orthopaedic,,12,209,5,0,14,32.0,3,,
2023-10-06,40,Orthopaedic,,17,172,0,0,14,41.0,3,,
2023-10-06,34,ENT,,17,172,0,0,11,40.0,3,,
2023-10-06,46,General Medicine,,17,172,0,0,13,34.0,5,,
2023-10-06,45,Dental,,17,172,0,0,14,46.0,4,,
2023-10-07,45,General Medicine,,15,158,7,0,16,45.0,5,,
2023-10-07,38,Dental,,15,158,7,0,13,45.0,4,,
2023-10-07,27,ENT,,15,158,7,0,9,38.0,3,,
2023-10-07,30,Orthopaedic,,15,158,7,0,10,27.0,3,,
2023-10-08,58,General Medicine,,16,176,2,0,20,30.0,5,,
2023-10-08,51,Dental,,16,176,2,0,18,58.0,4,,
2023-10-08,33,ENT,,16,176,2,0,11,51.0,3,,
2023-10-08,40,Orthopaedic,,16,176,2,0,13,33.0,3,,
2023-10-09,30,General Medicine,,12,207,7,0,10,40.0,5,,
2023-10-09,23,Dental,,12,207,7,0,7,30.0,4,,
2023-10-09,17,ENT,,12,207,7,0,5,23.0,3,,
2023-10-09,20,Orthopaedic,,12,207,7,0,6,17.0,3,,
2023-10-10,38,Orthopaedic,,11,140,1,0,13,20.0,3,,
2023-10-10,28,ENT,,11,140,1,0,8,38.0,3,,
2023-10-10,44,General Medicine,,11,140,1,0,13,28.0,5,,
2023-10-10,40,Dental,,11,140,1,0,13,44.0,4,,
2023-10-11,50,General Medicine,,18,192,5,0,15,40.0,5,,
2023-10-11,44,Dental,,18,192,5,0,14,50.0,4,,
2023-10-11,36,ENT,,18,192,5,0,13,44.0,3,,
2023-10-11,42,Orthopaedic,,18,192,5,0,15,36.0,3,,
2023-10-12,52,General Medicine,,9,171,2,0,17,42.0,5,,
2023-10-12,47,Dental,,9,171,2,0,16,52.0,4,,
2023-10-12,34,ENT,,9,171,2,0,12,47.0,3,,
2023-10-12,38,Orthopaedic,,9,171,2,0,12,34.0,3,,
2023-10-13,38,Orthopaedic,,18,159,7,0,14,38.0,3,,
2023-10-13,47,General Medicine,,18,159,7,0,15,38.0,5,,
2023-10-13,37,Dental,,18,159,7,0,11,47.0,4,,
2023-10-13,28,ENT,,18,159,7,0,9,37.0,3,,
2023-10-14,29,Orthopaedic,,23,191,7,0,9,28.0,3,,
2023-10-14,28,ENT,,23,191,7,0,10,29.0,3,,
2023-10-14,34,Dental,,23,191,7,0,10,28.0,4,,
2023-10-14,36,General Medicine,,23,191,7,0,10,34.0,5,,
2023-10-15,53,General Medicine,,12,140,4,0,19,36.0,5,,
2023-10-15,46,Dental,,12,140,4,0,17,53.0,4,,
2023-10-15,30,ENT,,12,140,4,0,10,46.0,3,,
2023-10-15,38,Orthopaedic,,12,140,4,0,14,30.0,3,,
2023-10-16,20,Orthopaedic,,13,131,7,0,7,38.0,3,,
2023-10-16,26,General Medicine,,13,131,7,0,8,20.0,5,,
2023-10-16,25,Dental,,13,131,7,0,9,26.0,4,,
2023-10-16,15,ENT,,13,131,7,0,5,25.0,3,,
2023-10-17,33,ENT,,19,208,7,0,12,15.0,3,,
2023-10-17,36,Orthopaedic,,19,208,7,0,12,33.0,3,,
2023-10-17,46,General Medicine,,19,208,7,0,14,36.0,5,,
2023-10-17,38,Dental,,19,208,7,0,11,46.0,4,,
2023-10-18,30,Orthopaedic,,17,136,1,0,9,38.0,3,,
2023-10-18,32,ENT,,17,136,1,0,11,30.0,3,,
2023-10-18,45,General Medicine,,17,136,1,0,14,32.0,5,,
2023-10-18,43,Dental,,17,136,1,0,15,45.0,4,,
2023-10-19,45,General Medicine,,20,134,7,0,14,43.0,5,,
2023-10-19,40,Dental,,20,134,7,0,13,45.0,4,,
2023-10-19,30,ENT,,20,134,7,0,10,40.0,3,,
2023-10-19,33,Orthopaedic,,20,134,7,0,11,30.0,3,,
2023-10-20,54,General Medicine,,2,200,2,0,18,33.0,5,,
2023-10-20,47,Dental,,2,200,2,0,16,54.0,4,,
2023-10-20,29,ENT,,2,200,2,0,8,47.0,3,,
2023-10-20,39,Orthopaedic,,2,200,2,0,13,29.0,3,,
2023-10-21,38,General Medicine,,13,195,1,0,12,39.0,5,,
2023-10-21,32,Dental,,13,195,1,0,10,38.0,4,,
2023-10-21,24,ENT,,13,195,1,0,8,32.0,3,,
2023-10-21,32,Orthopaedic,,13,195,1,0,12,24.0,3,,
2023-10-22,52,Dental,,21,182,3,0,19,32.0,4,,
2023-10-22,39,Orthopaedic,,21,182,3,0,13,52.0,3,,
2023-10-22,56,General Medicine,,21,182,3,0,18,39.0,5,,
2023-10-22,34,ENT,,21,182,3,0,11,56.0,3,,
2023-10-23,31,General Medicine,,10,131,6,0,11,34.0,5,,
2023-10-23,26,Dental,,10,131,6,0,9,31.0,4,,
2023-10-23,17,ENT,,10,131,6,0,5,26.0,3,,
2023-10-23,21,Orthopaedic,,10,131,6,0,7,17.0,3,,
2023-10-24,52,General Medicine,,22,194,3,0,17,21.0,5,,
2023-10-24,39,Dental,,22,194,3,0,11,52.0,4,,
2023-10-24,29,ENT,,22,194,3,0,8,39.0,3,,
2023-10-24,34,Orthopaedic,,22,194,3,0,10,29.0,3,,
2023-10-25,31,ENT,,15,190,3,0,10,34.0,3,,
2023-10-25,57,General Medicine,,15,190,3,0,20,31.0,5,,
2023-10-25,40,Dental,,15,190,3,0,11,57.0,4,,
2023-10-25,43,Orthopaedic,,15,190,3,0,16,40.0,3,,
2023-10-26,41,Orthopaedic,,16,196,2,0,14,43.0,3,,
2023-10-26,31,ENT,,16,196,2,0,9,41.0,3,,
2023-10-26,49,Dental,,16,196,2,0,17,31.0,4,,
2023-10-26,49,General Medicine,,16,196,2,0,15,49.0,5,,
2023-10-27,49,General Medicine,,11,200,6,0,15,49.0,5,,
2023-10-27,40,Dental,,11,200,6,0,12,49.0,4,,
2023-10-27,31,ENT,,11,200,6,0,10,40.0,3,,
2023-10-27,38,Orthopaedic,,11,200,6,0,13,31.0,3,,
2023-10-28,46,General Medicine,,11,136,5,0,17,38.0,5,,
2023-10-28,37,Dental,,11,136,5,0,13,46.0,4,,
2023-10-28,27,ENT,,11,136,5,0,9,37.0,3,,
2023-10-28,32,Orthopaedic,,11,136,5,0,12,27.0,3,,
2023-10-29,46,General Medicine,,15,153,1,0,13,32.0,5,,
2023-10-29,45,Dental,,15,153,1,0,15,46.0,4,,
2023-10-29,28,ENT,,15,153,1,0,8,45.0,3,,
2023-10-29,40,Orthopaedic,,15,153,1,0,14,28.0,3,,
2023-10-30,22,Orthopaedic,,22,132,4,0,8,40.0,3,,
2023-10-30,17,ENT,,22,132,4,0,5,22.0,3,,
2023-10-30,22,Dental,,22,132,4,0,6,17.0,4,,
2023-10-30,28,General Medicine,,22,132,4,0,9,22.0,5,,
2023-10-31,48,General Medicine,,17,143,2,0,15,28.0,5,,
2023-10-31,44,Dental,,17,143,2,0,15,48.0,4,,
2023-10-31,32,ENT,,17,143,2,0,11,44.0,3,,
2023-10-31,36,Orthopaedic,,17,143,2,0,12,32.0,3,,
2023-11-01,65,General Medicine,,14,183,0,0,23,36.0,5,,
2023-11-01,48,Dental,,14,183,0,0,15,65.0,4,,
2023-11-01,32,ENT,,14,183,0,0,9,48.0,3,,
2023-11-01,43,Orthopaedic,,14,183,0,0,14,32.0,3,,
2023-11-02,58,General Medicine,,17,138,5,0,20,43.0,5,,
2023-11-02,47,Dental,,17,138,5,0,15,58.0,4,,
2023-11-02,32,ENT,,17,138,5,0,10,47.0,3,,
2023-11-02,42,Orthopaedic,,17,138,5,0,15,32.0,3,,
2023-11-03,33,ENT,,4,182,0,0,10,42.0,3,,
2023-11-03,44,Orthopaedic,,4,182,0,0,14,33.0,3,,
2023-11-03,65,General Medicine,,4,182,0,0,23,44.0,5,,
2023-11-03,48,Dental,,4,182,0,0,15,65.0,4,,
2023-11-04,36,Orthopaedic,,10,184,2,0,13,48.0,3,,
2023-11-04,26,ENT,,10,184,2,0,7,36.0,3,,
2023-11-04,42,Dental,,10,184,2,0,14,26.0,4,,
2023-11-04,52,General Medicine,,10,184,2,0,19,42.0,5,,
2023-11-05,41,General Medicine,,12,209,3,1,13,52.0,5,,
2023-11-05,33,Dental,,12,209,3,1,10,41.0,4,,
2023-11-05,24,ENT,,12,209,3,1,7,33.0,3,,
2023-11-05,31,Orthopaedic,,12,209,3,1,10,24.0,3,,
2023-11-06,34,General Medicine,,9,139,2,0,12,31.0,5,,
2023-11-06,30,Dental,,9,139,2,0,11,34.0,4,,
2023-11-06,19,ENT,,9,139,2,0,6,30.0,3,,
2023-11-06,22,Orthopaedic,,9,139,2,0,7,19.0,3,,
2023-11-07,57,General Medicine,,9,140,8,0,20,22.0,5,,
2023-11-07,50,Dental,,9,140,8,0,18,57.0,4,,
2023-11-07,35,ENT,,9,140,8,0,12,50.0,3,,
2023-11-07,37,Orthopaedic,,9,140,8,0,12,35.0,3,,
2023-11-08,39,Orthopaedic,,12,197,1,0,12,37.0,3,,
